"id_estudiante";"plan_estudios";"sede";"codigo_postal";"localidad";"provincia";"pais";"sexo";"cohorte"
77556;508;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77557;308;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"M";2003
77558;308;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";2003
77559;403;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77560;308;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77561;308;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77563;308;"C.R. SAN MIGUEL";1663;"MU¥IZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77564;404;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77565;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77566;308;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77567;508;"C.R. SAN MIGUEL";1663;"MU¥IZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77568;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77570;404;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77572;508;"C.R. SAN MIGUEL";1609;"BOULOGNE";"BUENOS AIRES";"ARGENTINA";"F";2003
77573;403;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77574;309;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";2003
77575;307;"C.R. SAN MIGUEL";1618;"EL TALAR";"BUENOS AIRES";"ARGENTINA";"F";2003
77576;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77577;309;"C.R. SAN MIGUEL";1613;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"F";2003
77578;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77579;403;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77580;508;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77581;508;"C.R. SAN MIGUEL";1613;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"F";2003
77582;308;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77584;508;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77585;309;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"M";2003
77586;4301;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77587;308;"C.R. SAN MIGUEL";1635;"PTE. DERQUI";"BUENOS AIRES";"ARGENTINA";"M";2003
77588;403;"C.R. SAN MIGUEL";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";2003
77590;308;"C.R. SAN MIGUEL";1613;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"M";2003
77591;307;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77592;403;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77593;508;"C.R. SAN MIGUEL";1613;"POLVORINES";"BUENOS AIRES";"ARGENTINA";"F";2003
77594;508;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77595;309;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77596;403;"C.R. SAN MIGUEL";1684;"EL PALOMAR";"BUENOS AIRES";"ARGENTINA";"F";2003
77597;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77598;508;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77599;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77600;308;"C.R. SAN MIGUEL";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";2003
77601;5401;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77602;308;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"M";2003
77603;509;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77604;403;"C.R. SAN MIGUEL";1613;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"F";2003
77605;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77606;508;"C.R. SAN MIGUEL";1635;"PTE. DERQUI";"BUENOS AIRES";"ARGENTINA";"F";2003
77607;308;"C.R. SAN MIGUEL";1669;"DEL VISO";"BUENOS AIRES";"ARGENTINA";"F";2003
77608;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77609;403;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77611;508;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77612;309;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77613;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77614;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77615;508;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77616;508;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77617;308;"C.R. SAN MIGUEL";1615;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"M";2003
77618;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77619;309;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77621;508;"C.R. SAN MIGUEL";1657;"PAB. PODESTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77622;308;"C.R. SAN MIGUEL";1663;"MU¥IZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77623;308;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"M";2003
77624;308;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77625;508;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77627;509;"C.R. SAN MIGUEL";1774;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77628;308;"C.R. SAN MIGUEL";1635;"PTE. DERQUI";"BUENOS AIRES";"ARGENTINA";"F";2003
77629;508;"C.R. SAN MIGUEL";1686;"WILL. MORRIS";"BUENOS AIRES";"ARGENTINA";"F";2003
77630;508;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77631;508;"C.R. SAN MIGUEL";1774;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77632;508;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77633;508;"C.R. SAN MIGUEL";1678;"CASEROS";"BUENOS AIRES";"ARGENTINA";"F";2003
77635;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77637;309;"C.R. SAN MIGUEL";1688;"SANTOS TESEI";"BUENOS AIRES";"ARGENTINA";"F";2003
77638;308;"C.R. SAN MIGUEL";1669;"DEL VISO";"BUENOS AIRES";"ARGENTINA";"F";2003
77639;308;"C.R. SAN MIGUEL";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";2003
77640;308;"C.R. SAN MIGUEL";1613;"POLVORINES";"BUENOS AIRES";"ARGENTINA";"M";2003
77641;508;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77643;309;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77644;403;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77645;508;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77646;403;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77647;308;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"M";2003
77648;403;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77649;508;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77651;508;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77652;107;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77653;403;"C.R. SAN MIGUEL";1669;"DEL VISO";"BUENOS AIRES";"ARGENTINA";"M";2003
77654;308;"C.R. SAN MIGUEL";1611;"V. DE MAYO";"BUENOS AIRES";"ARGENTINA";"M";2003
77655;508;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77656;309;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77657;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77658;508;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77659;309;"C.R. SAN MIGUEL";1669;"DEL VISO";"BUENOS AIRES";"ARGENTINA";"F";2003
77660;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77661;404;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77662;403;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77663;508;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77664;508;"C.R. SAN MIGUEL";1664;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77665;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77666;308;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77668;509;"C.R. SAN MIGUEL";1611;"DON TORCUATO";"BUENOS AIRES";"ARGENTINA";"F";2003
77669;5401;"C.R. SAN MIGUEL";1663;"MU¥IZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77670;508;"C.R. SAN MIGUEL";1618;"EL TALAR";"BUENOS AIRES";"ARGENTINA";"F";2003
77671;308;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77672;307;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77673;308;"C.R. SAN MIGUEL";1635;"PTE. DERQUI";"BUENOS AIRES";"ARGENTINA";"F";2003
77674;508;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77675;307;"C.R. SAN MIGUEL";1664;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";2003
77676;2603;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77677;308;"C.R. SAN MIGUEL";1613;"POLVORINES";"BUENOS AIRES";"ARGENTINA";"F";2003
77678;508;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77679;508;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77680;508;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77681;308;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77682;308;"C.R. SAN MIGUEL";1669;"DEL VISO";"BUENOS AIRES";"ARGENTINA";"F";2003
77683;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77685;508;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77686;309;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77687;509;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77688;308;"C.R. SAN MIGUEL";1663;"MU¥IZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77689;5401;"C.R. SAN MIGUEL";1613;"MALVINAS ARG";"BUENOS AIRES";"ARGENTINA";"M";2003
77690;309;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77691;308;"C.R. SAN MIGUEL";1644;"VICTORIA";"BUENOS AIRES";"ARGENTINA";"M";2003
77692;508;"C.R. SAN MIGUEL";1613;"V. DE MAYO";"BUENOS AIRES";"ARGENTINA";"M";2003
77693;309;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"M";2003
77694;508;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77695;509;"C.R. SAN MIGUEL";1611;"DON TORCUATO";"BUENOS AIRES";"ARGENTINA";"M";2003
77696;308;"C.R. SAN MIGUEL";1613;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"M";2003
77698;508;"C.R. SAN MIGUEL";1611;"DON TORCUATO";"BUENOS AIRES";"ARGENTINA";"F";2003
77699;309;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77700;403;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77701;508;"C.R. SAN MIGUEL";1669;"DEL VISO";"BUENOS AIRES";"ARGENTINA";"F";2003
77703;399;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"M";2003
77704;309;"C.R. SAN MIGUEL";1635;"PTE. DERQUI";"BUENOS AIRES";"ARGENTINA";"F";2003
77705;403;"C.R. SAN MIGUEL";1619;"GARIN";"BUENOS AIRES";"ARGENTINA";"M";2003
77707;509;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77708;308;"C.R. SAN MIGUEL";1613;"POLVORINES";"BUENOS AIRES";"ARGENTINA";"M";2003
77709;309;"C.R. SAN MIGUEL";1678;"CASEROS";"BUENOS AIRES";"ARGENTINA";"F";2003
77710;508;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77712;108;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77713;508;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77714;308;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77715;403;"C.R. SAN MIGUEL";1611;"DON TORCUATO";"BUENOS AIRES";"ARGENTINA";"F";2003
77716;509;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77717;508;"C.R. SAN MIGUEL";1614;"V. DE MAYO";"BUENOS AIRES";"ARGENTINA";"F";2003
77718;508;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77719;509;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77720;308;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"M";2003
77722;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77723;308;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"M";2003
77724;399;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77725;509;"C.R. SAN MIGUEL";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";2003
77727;509;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77728;508;"C.R. SAN MIGUEL";1688;"SANTOS TESEI";"BUENOS AIRES";"ARGENTINA";"M";2003
77729;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77730;508;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77731;404;"C.R. SAN MIGUEL";1618;"EL TALAR";"BUENOS AIRES";"ARGENTINA";"M";2003
77732;308;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77733;509;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77734;508;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77735;308;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77736;508;"C.R. SAN MIGUEL";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";2003
77738;309;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77739;307;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77740;508;"C.R. SAN MIGUEL";1678;"CASEROS";"BUENOS AIRES";"ARGENTINA";"F";2003
77741;308;"C.R. SAN MIGUEL";1663;"MU¥IZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77742;309;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";2003
77743;308;"C.R. SAN MIGUEL";1688;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77744;508;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77745;308;"C.R. SAN MIGUEL";1613;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"F";2003
77746;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77747;308;"C.R. SAN MIGUEL";1613;"POLVORINES";"BUENOS AIRES";"ARGENTINA";"F";2003
77748;508;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77749;508;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77750;308;"C.R. SAN MIGUEL";1417;"CAP. FEDERAL";"CAPITAL FEDERAL";"ARGENTINA";"M";2003
77751;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77752;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77753;309;"C.R. SAN MIGUEL";1636;"V. LOPEZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77754;403;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77755;509;"C.R. SAN MIGUEL";1688;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77756;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77757;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77759;309;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77760;309;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77761;509;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77762;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77763;508;"C.R. SAN MIGUEL";1618;"EL TALAR";"BUENOS AIRES";"ARGENTINA";"F";2003
77765;403;"C.R. SAN MIGUEL";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";2003
77766;309;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77767;308;"C.R. SAN MIGUEL";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";2003
77768;403;"C.R. SAN MIGUEL";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";2003
77769;308;"C.R. SAN MIGUEL";1774;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77770;308;"C.R. SAN MIGUEL";1667;"TORTUGUITAS";"BUENOS AIRES";"ARGENTINA";"F";2003
77771;508;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77772;308;"C.R. SAN MIGUEL";1613;"POLVORINES";"BUENOS AIRES";"ARGENTINA";"F";2003
77774;508;"C.R. SAN MIGUEL";1613;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"F";2003
77775;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77776;508;"C.R. SAN MIGUEL";1667;"TORTUGUITAS";"BUENOS AIRES";"ARGENTINA";"F";2003
77777;5401;"C.R. SAN MIGUEL";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";2003
77779;308;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";2003
77780;308;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
77781;308;"C.R. SAN MIGUEL";1614;"V. DE MAYO";"BUENOS AIRES";"ARGENTINA";"M";2003
77782;5401;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77783;508;"C.R. SAN MIGUEL";1613;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"F";2003
77784;509;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77785;5401;"C.R. SAN MIGUEL";1686;"HURLINGHAM";"BUENOS AIRES";"ARGENTINA";"F";2003
77786;403;"C.R. SAN MIGUEL";1619;"GARIN";"BUENOS AIRES";"ARGENTINA";"F";2003
77787;508;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";2003
77788;403;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77789;308;"C.R. SAN MIGUEL";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";2003
77790;309;"C.R. SAN MIGUEL";1636;"OLIVOS";"BUENOS AIRES";"ARGENTINA";"M";2003
77791;508;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77792;403;"C.R. SAN MIGUEL";1688;"SANTOS TESEI";"BUENOS AIRES";"ARGENTINA";"F";2003
77793;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77794;309;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"M";2003
77795;508;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"M";2003
77796;309;"C.R. SAN MIGUEL";1646;"SAN FERNANDO";"BUENOS AIRES";"ARGENTINA";"M";2003
77798;308;"C.R. SAN MIGUEL";1663;"MU¥IZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77799;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77800;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77801;309;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2003
77802;399;"C.R. SAN MIGUEL";1667;"TORTUGUITAS";"BUENOS AIRES";"ARGENTINA";"F";2003
77804;308;"D.A. PILAR";1669;"DEL VISO";"BUENOS AIRES";"ARGENTINA";"F";2003
77805;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"M";2003
77806;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
77807;308;"C.R. SAN MIGUEL";1667;"TORTUGUITAS";"BUENOS AIRES";"ARGENTINA";"F";2003
77808;308;"C.R. SAN MIGUEL";1636;"PTE. DERQUI";"BUENOS AIRES";"ARGENTINA";"M";2003
77809;308;"C.R. SAN MIGUEL";1615;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"F";2003
77810;508;"C.R. SAN MIGUEL";1613;"PABLO NOGUES";"BUENOS AIRES";"ARGENTINA";"F";2003
77811;309;"C.R. SAN MIGUEL";1667;"TORTUGUITAS";"BUENOS AIRES";"ARGENTINA";"F";2003
77813;508;"C.R. SAN MIGUEL";1678;"CASEROS";"BUENOS AIRES";"ARGENTINA";"F";2003
77815;403;"C.R. SAN MIGUEL";1612;"A. SOURDEAUX";"BUENOS AIRES";"ARGENTINA";"F";2003
77816;308;"C.R. SAN MIGUEL";1688;"SANTOS TESEI";"BUENOS AIRES";"ARGENTINA";"M";2003
77817;308;"C.R. SAN MIGUEL";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"M";2003
77818;308;"C.R. SAN MIGUEL";1661;"BELLA VISTA";"BUENOS AIRES";"ARGENTINA";"F";2003
77819;403;"C.R. SAN MIGUEL";1669;"DEL VISO";"BUENOS AIRES";"ARGENTINA";"F";2003
77820;308;"C.R. SAN MIGUEL";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2003
